run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_f_best_tau,K_1_err_best_tau,K_1_depth_into_Ain,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_f_best_tau,K_5_err_best_tau,K_5_depth_into_Ain,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_f_best_tau,K_10pctN_err_best_tau,K_10pctN_depth_into_Ain,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_f_best_tau,K_25pctN_err_best_tau,K_25pctN_depth_into_Ain,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,311.0,1.0,104.0,1.0,1214.164180482168,14.164180482167922,2.008812784705242,40.90458076914888,60.6988336130012,0.02912621359223301,0.10679611650485436,14.927366520703536,17.03182757672258,0.8764395044196424,0.4326923076923077,314.0,5.0,103.0,5.0,1209.41225786771,9.412257867709968,6.760735399163195,36.6189453752628,57.25340884466996,0.030612244897959183,0.12244897959183673,14.28760192612169,16.531778966530997,0.8642507231101565,0.4368932038834951,325.0,11.0,101.0,11.0,1203.7472162129366,3.7472162129365643,12.4257770539366,18.74602928095021,41.876266990305524,0.14444444444444443,0.2777777777777778,5.372971587758453,15.971466562833106,0.3364106587595276,0.48514851485148514,340.0,25.0,99.0,25.0,1203.7472162129366,3.7472162129365643,12.4257770539366,9.827806663344631,31.5839900640598,0.32432432432432434,0.5,2.9526321443934087,15.880457415725246,0.18592865854541663,0.5757575757575758
1,483.0,1.0,77.0,1.0,1213.1152229867146,13.11522298671457,3.057770280158593,43.63291642365607,62.37093368164551,0.0,0.0,15.907885372842687,16.915059502178686,0.9404569561693665,0.2597402597402597,505.0,5.0,74.0,6.0,1203.6509320968185,3.650932096818451,12.522061170054712,27.841567730574752,46.37205545643456,0.08823529411764706,0.1323529411764706,15.294120596892856,17.123457398069835,0.8931677897371835,0.3918918918918919,512.0,8.0,73.0,9.0,1203.6509320968185,3.650932096818451,12.522061170054712,25.818078344520018,41.408715098230324,0.15625,0.28125,15.211041795852513,16.48861523230405,0.9225178452858461,0.410958904109589,520.0,18.0,72.0,19.0,1203.6509320968185,3.650932096818451,12.522061170054712,21.042785246514768,32.44021038429228,0.20754716981132076,0.2830188679245283,14.892566951598024,16.402680963592662,0.9079349275068824,0.4583333333333333
2,316.0,1.0,103.0,1.0,1213.008156838494,13.00815683849396,3.1648364283792034,45.17142675199125,83.03714862750046,0.0,0.0196078431372549,16.024589258397345,22.331821047291303,0.7175675115998217,0.23300970873786409,325.0,5.0,101.0,5.0,1209.7470951185826,9.747095118582592,6.425898148290571,38.287023418922786,68.35353677554053,0.020833333333333332,0.041666666666666664,16.16309185163481,22.094069623493596,0.7315579305701058,0.21782178217821782,348.0,10.0,97.0,11.0,1206.1125047344647,6.112504734464665,10.060488532408499,21.379759465077655,41.52717997949708,0.09302325581395349,0.18604651162790697,15.522005731590909,17.282603501784614,0.8981289034368054,0.28865979381443296,358.0,24.0,96.0,26.0,1205.6330783605733,5.633078360573336,10.539914906299828,18.44322759132376,31.738021826733625,0.08571428571428572,0.21428571428571427,15.387780240446672,16.962787931514068,0.9071492435426083,0.3125
3,276.0,1.0,111.0,1.0,1213.3433268028655,13.343326802865477,2.829666464007687,73.73017553376576,114.83034750821326,0.0,0.01818181818181818,16.422983189962448,22.38248247331872,0.7337427030062301,0.16216216216216217,317.0,5.0,103.0,5.0,1209.6656480999807,9.665648099980672,6.507345166892492,30.079944351080258,53.441638484409864,0.02040816326530612,0.10204081632653061,16.427909750300312,22.030300264227247,0.7456961345631733,0.32038834951456313,337.0,10.0,99.0,10.0,1209.6656480999807,9.665648099980672,6.507345166892492,19.15828566660457,32.707227442204164,0.1348314606741573,0.2696629213483146,15.686163545153464,21.85884756294515,0.7176116444374888,0.3838383838383838,355.0,24.0,96.0,25.0,1203.2438138987832,3.2438138987831735,12.92917936808999,12.756086323387763,26.74683818204562,0.19718309859154928,0.38028169014084506,15.962320940203252,16.828794603031906,0.9485124345939461,0.25
4,297.0,1.0,106.0,1.0,1212.7862946098103,12.786294609810284,3.3866986570628796,81.33770202757955,146.52999191781086,0.0,0.02857142857142857,15.549191486917783,18.18633174403336,0.8549932831847313,0.3867924528301887,326.0,5.0,101.0,5.0,1206.8149672796699,6.814967279669872,9.358025987203291,35.979802701483095,55.97413723935961,0.03125,0.125,15.207909203338668,16.21069633645829,0.9381404035763518,0.37623762376237624,343.0,10.0,98.0,10.0,1206.8149672796699,6.814967279669872,9.358025987203291,23.699982283924555,39.8117828261237,0.06818181818181818,0.20454545454545456,14.95354085200853,15.849068953533367,0.943496485241476,0.4387755102040816,355.0,24.0,96.0,27.0,1204.793400405842,4.793400405842021,11.379592861031142,13.732153944029733,27.950049445670917,0.11594202898550725,0.3333333333333333,15.233896503221942,16.099477514114668,0.946235459496505,0.46875
5,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,
6,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,
7,375.0,1.0,93.0,1.0,1214.4195020949837,14.419502094983727,1.7534911718894364,18.57533011426824,39.95916469038211,0.08695652173913043,0.31521739130434784,2.5506507253794335,21.94000708999741,0.11625569284990303,0.6236559139784946,381.0,5.0,92.0,6.0,1214.4195020949837,14.419502094983727,1.7534911718894364,12.383110260671515,31.817162303767645,0.1744186046511628,0.4069767441860465,2.1067162053226642,21.767841333370967,0.09678112648188889,0.6847826086956522,390.0,9.0,90.0,9.0,1214.4195020949837,14.419502094983727,1.7534911718894364,7.6035782933520295,21.786144797397355,0.32098765432098764,0.5802469135802469,1.780662406379789,21.810634882474396,0.08164193367019376,0.7111111111111111,400.0,23.0,89.0,27.0,1213.715545142027,13.71554514202694,2.4574481248462234,3.376910881224717,16.821609604180242,0.5806451612903226,0.6935483870967742,1.8445505879777588,21.59632930868626,0.08541037514351395,0.7528089887640449
8,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,,inf,,,,,,,,,,,,,,
9,372.0,1.0,93.0,1.0,1213.876963510025,13.876963510025007,2.2960297568481565,30.745954055917082,59.98912532133563,0.05434782608695652,0.14130434782608695,16.449509462437312,18.483133515650188,0.8899740646524601,0.07526881720430108,387.0,5.0,91.0,5.0,1209.046979193824,9.046979193823972,7.126014073049191,18.1856510621177,43.0771683603748,0.18604651162790697,0.29069767441860467,16.463128496793345,22.737885916345444,0.7240395416426378,0.3626373626373626,389.0,10.0,91.0,10.0,1209.046979193824,9.046979193823972,7.126014073049191,16.304711734476086,43.0771683603748,0.2345679012345679,0.345679012345679,16.292647465437117,22.57904917609339,0.7215825315925044,0.37362637362637363,410.0,22.0,87.0,22.0,1209.046979193824,9.046979193823972,7.126014073049191,7.750029877133102,18.769526435830908,0.35384615384615387,0.5384615384615384,15.572037648443512,22.434817735544698,0.6941013665456212,0.45977011494252873
