eps,beta1_r0.5,beta1_r1.0,beta1_r2.0,beta1_r5.0,beta1_r10.0,beta1_r20.0
0.01,,,,,,
1.0,0.06111111111111111,0.06111111111111111,0.06111111111111111,0.06111111111111111,0.06111111111111111,0.06111111111111111
10.0,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.009433962264150943
100.0,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095
400.0,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556
