function,eps,f_star,n_hits,hit_rate,tau_first,tau_median,tau_max,p_hat,clustering,l2_rate,l3_rate,gamma,F_minus,F_plus,Delta_F,F_mean,n_success_F,g2g3_r0.5,beta1_r0.5,g2g3_r1.0,beta1_r1.0,g2g3_r2.0,beta1_r2.0,g2g3_r5.0,beta1_r5.0,g2g3_r10.0,beta1_r10.0,g2g3_r20.0,beta1_r20.0,N_tau_median,N_tau_min,N_tau_max
cec2017_f10,0.01,1000.0,0,0.0,,,,,,0.32352035083904174,0.039931499401978904,0.01522235511579863,0.003980041859170648,1.0,0.9960199581408293,0.39332205095299966,211881,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,
cec2017_f10,1.0,1000.0,2,0.0392156862745098,1378.0,1393.5,1409.0,2.7844294704015148e-05,0.0,0.3270999696755281,0.04049695376896428,0.015437912941198092,0.004001284389137882,1.0,0.9959987156108621,0.39363597259875976,211681,0.0,0.06458333333333333,0.0,0.06458333333333333,0.0,0.06458333333333333,0.0,0.06458333333333333,0.0,0.06458333333333333,0.0,0.06458333333333333,15.5,15.0,16.0
cec2017_f10,10.0,1000.0,17,0.3333333333333333,653.0,869.0,1105.0,0.00032327381291954283,0.7618333197283512,0.34891018477757835,0.0497443364599912,0.018963123497341777,0.004601183919165928,1.0,0.995398816080834,0.40476131179085334,204428,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.02564102564102564,39.0,26.0,57.0
cec2017_f10,100.0,1000.0,42,0.8235294117647058,354.0,510.5,1799.0,0.00107958050586058,4.361736511227394,0.46275095404015265,0.10445850814193273,0.039820806371329016,0.01051140088114387,1.0,0.9894885991188561,0.4941744148641645,158408,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0136986301369863,73.0,8.0,96.0
cec2017_f10,400.0,1000.0,51,1.0,140.0,298.0,515.0,0.003347994485656141,1.9496324439921149,0.5334471213812119,0.27952471607693824,0.10851440950567846,0.06840665443213173,1.0,0.9315933455678682,0.6514733866654127,100381,0.0,0.009433962264150943,0.0,0.009433962264150943,0.0,0.009433962264150943,0.0,0.009433962264150943,0.0,0.009433962264150943,0.0,0.009433962264150943,106.0,73.0,140.0
