eps,beta1_r0.5,beta1_r1.0,beta1_r2.0,beta1_r5.0,beta1_r10.0,beta1_r20.0
0.01,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.10344827586206896,0.23529411764705882
1.0,0.017241379310344827,0.017857142857142856,0.031746031746031744,0.03333333333333333,0.03333333333333333,0.09836065573770492
10.0,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.010869565217391304,0.010869565217391304,0.02040816326530612
100.0,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705
400.0,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095
