run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,201.0,158.0,True,True,201,0.0,0.21393034825870647,1.0,0.0,0.0,True,False,False,323.0,158.0,0.0,323.0,inf,158.0,0.0,inf,323.0,323.0,323.0,-122.0,-122.0,-122.0,,,,323.0
1,339.0,187.0,True,True,339,0.0,0.44837758112094395,1.0,0.0,0.0,True,False,False,505.0,187.0,0.0,505.0,inf,187.0,0.0,inf,518.0,518.0,518.0,-179.0,-179.0,-179.0,,,,518.0
2,210.0,174.0,True,True,210,0.0,0.17142857142857143,1.0,0.0,0.0,True,False,False,348.0,174.0,0.0,348.0,inf,174.0,0.0,inf,375.0,375.0,375.0,-165.0,-165.0,-165.0,,,,375.0
3,167.0,149.0,True,True,167,0.0,0.10778443113772455,1.0,0.0,0.0,True,False,False,331.0,149.0,0.0,331.0,inf,149.0,0.0,inf,331.0,331.0,346.0,-164.0,-164.0,-179.0,,,,346.0
4,222.0,177.0,True,True,222,0.0,0.20270270270270271,1.0,0.0,0.0,True,False,False,351.0,177.0,0.0,351.0,inf,177.0,0.0,inf,360.0,360.0,360.0,-138.0,-138.0,-138.0,,,,360.0
5,inf,178.0,False,True,2164,0.7985212569316081,0.9177449168207024,1.0,0.7985212569316081,1.0270331832629693e-05,True,True,True,436.0,178.0,0.0,436.0,436.0,178.0,0.0,436.0,436.0,436.0,436.0,,,,,,,436.0
6,inf,193.0,False,True,2164,0.7744916820702403,0.9108133086876156,1.0,0.7744916820702403,9.864265192218634e-06,True,True,True,488.0,193.0,0.0,488.0,488.0,193.0,0.0,488.0,488.0,488.0,488.0,,,,,,,488.0
7,239.0,158.0,True,True,239,0.0,0.3389121338912134,1.0,0.0,0.0,True,False,False,368.0,158.0,0.0,368.0,inf,158.0,0.0,inf,368.0,368.0,368.0,-129.0,-129.0,-129.0,,,,368.0
8,inf,180.0,False,True,2164,0.7684842883548983,0.9168207024029574,1.0,0.7684842883548983,1.0015226116584635e-05,True,True,True,498.0,180.0,0.0,498.0,525.0,180.0,0.0,525.0,498.0,498.0,498.0,,,,,,,525.0
9,209.0,193.0,True,True,209,0.0,0.07655502392344497,1.0,0.0,0.0,True,False,False,419.0,193.0,0.0,419.0,inf,193.0,0.0,inf,431.0,431.0,431.0,-222.0,-222.0,-222.0,,,,431.0
10,inf,180.0,False,True,2164,0.8257855822550831,0.9168207024029574,1.0,0.8257855822550831,1.0455777219892863e-05,True,True,True,377.0,180.0,0.0,377.0,377.0,180.0,0.0,377.0,377.0,377.0,377.0,,,,,,,377.0
11,inf,193.0,False,True,2164,0.8174676524953789,0.9108133086876156,1.0,0.8174676524953789,1.0445158693370349e-05,True,True,True,388.0,193.0,0.0,388.0,411.0,193.0,0.0,411.0,395.0,411.0,411.0,,,,,,,411.0
12,235.0,174.0,True,True,235,0.0,0.25957446808510637,1.0,0.0,0.0,True,False,False,434.0,174.0,0.0,434.0,inf,174.0,0.0,inf,434.0,464.0,464.0,-199.0,-229.0,-229.0,,,,464.0
13,277.0,172.0,True,True,277,0.0,0.37906137184115524,1.0,0.0,0.0,True,False,False,484.0,172.0,0.0,484.0,inf,172.0,0.0,inf,484.0,484.0,484.0,-207.0,-207.0,-207.0,,,,484.0
