run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,76,1,471,3,3.6595492670264775,5.563431837562166,0.7414529914529915,0.9935897435897436,14.269176876362835,16.27236196565048,0.8768964767674053,0.0021231422505307855,77,5,470,9,2.742924172669973,4.460193971664012,0.8611713665943601,1.0,13.459451994772234,15.3652648821447,0.8759661547008456,0.002127659574468085,79,47,468,54,1.5823618969805011,2.7254209487363386,0.9830917874396136,1.0,12.01179805834471,14.219316829944214,0.8447521214977973,0.002136752136752137,81,117,466,181,0.8892061870187717,1.6800860083085354,1.0,1.0,10.257449772475002,11.793590417303479,0.8697478384042691,0.002145922746781116
1,73,1,473,2,4.675075688760444,6.697488274414809,0.5859872611464968,0.9639065817409767,17.48726456430224,20.4167898163901,0.8565139143600279,0.0021141649048625794,75,5,471,10,2.673170017922075,4.438949282810881,0.8720173535791758,1.0,14.538991159282265,16.77743224394491,0.8665802339645559,0.0021231422505307855,77,47,470,69,1.4777098427471174,2.7843602387079045,0.9875311720698254,1.0,12.35748525320111,14.076298370206663,0.8778931028740109,0.002127659574468085,78,118,469,145,1.06574260711227,2.0171054167936755,1.0,1.0,12.582685596986153,14.492085636489561,0.8682453245586862,0.0021321961620469083
2,76,1,471,3,3.532318494383617,5.110717927935821,0.782051282051282,0.9978632478632479,17.151691614889685,19.401080759468794,0.8840585649600328,0.0021231422505307855,77,5,470,8,2.6309096209317886,4.2010215333832095,0.8852813852813853,1.0,14.031401617638457,15.692829692885669,0.894128203277423,0.002127659574468085,79,47,468,57,1.4361026866695283,2.522500970717374,0.9975669099756691,1.0,13.520357078024755,15.496715370990056,0.8724659874269192,0.002136752136752137,80,117,467,146,1.0313930843158232,2.0719164165907387,1.0,1.0,11.83090804492452,13.50980517094092,0.8757275101473969,0.0021413276231263384
3,76,1,471,3,4.438610379467718,6.486359283764887,0.6025641025641025,0.9764957264957265,15.630707193882346,17.628150170134766,0.8866901542717485,0.0021231422505307855,77,5,470,11,3.3585199824697156,5.141647105908305,0.7843137254901961,1.0,14.587411407818669,16.737144562762484,0.8715591451766131,0.002127659574468085,79,47,468,60,1.7471787660404061,3.269391065587206,0.9607843137254902,1.0,13.448905832502584,15.116578840483433,0.8896792041652517,0.002136752136752137,81,117,466,180,0.9504059476034854,1.9609481143615994,1.0,1.0,11.105236681659157,12.724212808701779,0.8727641425538369,0.002145922746781116
4,72,1,474,1,7.593173144769935,10.251879046714112,0.16913319238900634,0.7801268498942917,21.316881811968923,24.537994148084973,0.8687295988141135,0.002109704641350211,75,5,471,7,3.846593672336212,5.73937372965429,0.6831896551724138,0.9935344827586207,15.169854600676677,17.505066636656405,0.8665979350749978,0.0021231422505307855,78,47,469,69,1.5771117960766787,2.6767921202196705,0.985,1.0,11.860377879278206,13.406579775404701,0.8846684298285301,0.0021321961620469083,79,117,468,126,1.1390615856373643,2.1845698918279597,1.0,1.0,11.289603185418704,12.827015807494075,0.8801426110992121,0.002136752136752137
5,75,1,471,3,2.9146685981536393,4.325086139108771,0.8974358974358975,1.0,14.373701196057835,16.298106470619086,0.8819246101974844,0.0021231422505307855,76,5,471,15,2.1191350888500438,3.373453669457831,0.9627192982456141,1.0,14.01304972214192,16.152141336508947,0.8675660663312793,0.0021231422505307855,78,47,469,83,1.2402770825358402,2.108375028264163,1.0,1.0,11.613016881988349,13.336495235166861,0.8707697695093167,0.0021321961620469083,79,117,468,156,0.9186706380180567,1.6605562323254164,1.0,1.0,10.417568898574519,11.89910456109542,0.8754918359684947,0.002136752136752137
6,75,1,471,1,4.72421522290756,6.626740495816286,0.551063829787234,0.9872340425531915,15.407950381898274,17.322975177672202,0.8894517381608774,0.0021231422505307855,76,5,471,6,3.9492055419455028,5.572291492472326,0.7161290322580646,0.9978494623655914,15.816829687271765,18.573388068128626,0.8515855927445445,0.0021231422505307855,79,47,468,63,1.623259881203012,2.7513569241442384,0.9827160493827161,1.0,12.347527239321725,14.10933972033359,0.8751314720650719,0.002136752136752137,81,117,466,205,0.811370188926503,1.627650190966051,1.0,1.0,11.90823626536993,13.465622314914002,0.8843435518149672,0.002145922746781116
7,73,1,473,1,6.199618947874114,8.538422116419587,0.3114406779661017,0.8877118644067796,17.88593799458582,20.59745547560881,0.8683566771519944,0.0021141649048625794,76,5,471,10,3.3267390949681612,4.990935520555922,0.8004338394793926,0.9978308026030369,16.663273825776187,19.273157261737516,0.8645845410527179,0.0021231422505307855,78,47,469,58,1.8638697465644327,3.211967094850934,0.9635036496350365,1.0,13.620737889768291,15.655160014054497,0.8700478230526042,0.0021321961620469083,80,117,467,156,0.9313965491660383,1.870211559452855,1.0,1.0,13.812093854075135,16.136318478251393,0.8559631413256463,0.0021413276231263384
8,75,1,471,1,4.693185218901817,6.6744411732708615,0.5446808510638298,0.9765957446808511,14.315333289912962,16.328228365269474,0.8767229958861925,0.0021231422505307855,77,5,470,9,2.9908636323766586,4.398067803972481,0.8655097613882863,0.9978308026030369,17.81704846154092,20.327653648035415,0.8764931147507458,0.002127659574468085,79,47,468,56,1.5881662447602594,2.713649993049876,0.9757281553398058,1.0,12.579860174996625,14.157400385236103,0.8885713360282868,0.002136752136752137,81,117,466,205,0.8434763705313344,1.6977449086352863,1.0,1.0,11.18534866364513,12.764760574488015,0.8762677998050712,0.002145922746781116
9,78,1,469,8,2.897227579772334,4.240021002849971,0.8850325379609545,1.0,14.62714035732447,16.833127539354503,0.8689496543721532,0.0021321961620469083,78,5,469,8,2.897227579772334,4.240021002849971,0.8850325379609545,1.0,14.62714035732447,16.833127539354503,0.8689496543721532,0.0021321961620469083,81,47,466,89,1.2264277042313552,2.0674271869159386,1.0,1.0,11.913870491813963,13.760890277882744,0.8657775951431418,0.002145922746781116,82,117,466,157,0.9003157694100992,1.6867778377803917,1.0,1.0,11.909494398947267,13.336460885761296,0.8930026114846156,0.002145922746781116
10,74,1,472,1,5.159746066574826,7.168000860870052,0.47983014861995754,0.9596602972399151,15.813999426829307,18.15362554122673,0.8711207241173862,0.00211864406779661,77,5,470,13,2.4078433251843308,3.8568700706317944,0.9212253829321663,1.0,12.463893684788639,14.448278031036173,0.8626559966533796,0.002127659574468085,79,47,468,90,1.2225251407949145,2.190662970446829,0.9973544973544973,1.0,11.649322574055311,13.389890046360138,0.8700088300741516,0.002136752136752137,80,117,467,160,0.9468806183081142,1.7641188025663725,1.0,1.0,11.026341024072114,12.498103797345072,0.8822411145612665,0.0021413276231263384
11,79,1,468,1,3.2971533075660773,4.861080688305992,0.841541755888651,1.0,12.955003863639359,14.585817373360843,0.8881918326565668,0.002136752136752137,80,5,467,9,2.6744625628618905,4.153295720604637,0.9126637554585153,1.0,12.194122451407184,13.726830927817224,0.8883421465253114,0.0021413276231263384,83,47,465,91,1.0503568181693481,1.9839170023477908,1.0,1.0,12.297023294452602,13.975687587648512,0.8798868189727219,0.002150537634408602,84,116,464,171,0.7197450714816114,1.4699640408028245,1.0,1.0,10.582717795427435,12.078654145369377,0.8761504111353794,0.0021551724137931034
12,75,1,471,6,3.920121683771413,5.73644733552419,0.6709677419354839,0.989247311827957,15.058427520246855,16.86439037561692,0.8929126511456242,0.0021231422505307855,75,5,471,6,3.920121683771413,5.73644733552419,0.6709677419354839,0.989247311827957,15.058427520246855,16.86439037561692,0.8929126511456242,0.0021231422505307855,78,47,469,60,1.6430472829551945,2.803191027025423,0.9779951100244498,1.0,12.01773915650997,13.738854624148738,0.8747264226368937,0.0021321961620469083,79,117,468,124,1.0770344961015326,2.2398952642605763,0.997093023255814,1.0,11.424178510218503,13.140043970669542,0.8694170685972517,0.002136752136752137
13,75,1,471,1,3.815521380451173,5.351764544381877,0.7319148936170212,1.0,16.454779581732954,18.459088216282566,0.8914188712321319,0.0021231422505307855,76,5,471,5,2.9529322375694846,4.516495387267696,0.8562231759656652,1.0,15.524124359030969,17.659567428297017,0.8790772719696239,0.0021231422505307855,78,47,469,52,1.6807707431066774,2.742698474446206,0.9832134292565947,1.0,12.2471259218879,13.846944285036189,0.8844641582852943,0.0021321961620469083,80,117,467,180,0.8306883860577727,1.6226285365036353,1.0,1.0,11.037013482069503,12.659690322520554,0.8718233385563593,0.0021413276231263384
14,75,1,471,2,4.073483956180098,5.974078335633931,0.6780383795309168,0.9850746268656716,14.706892514333385,16.999373498333302,0.8651432075291079,0.0021231422505307855,77,5,470,16,2.303676458449445,3.833955793293899,0.9140969162995595,0.9977973568281938,13.440743243474884,15.273322540424958,0.8800143654336076,0.002127659574468085,79,47,468,99,1.3179587340364378,2.28956931330431,0.991869918699187,1.0,11.868447073809918,13.541372029476335,0.8764582383509693,0.002136752136752137,80,117,467,173,0.9097062330172321,1.8056384563200483,1.0,1.0,12.213031685167977,13.831194818781258,0.8830062655602253,0.0021413276231263384
