eps,beta1_r0.5,beta1_r1.0,beta1_r2.0,beta1_r5.0,beta1_r10.0,beta1_r20.0
0.01,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.007491582491582492,0.075,0.8727272727272728,1.0,1.0,1.0
10.0,0.007118249062721654,0.007118249062721654,0.007118249062721654,0.049751747897456684,0.7140541088256156,0.942902016415037
100.0,1.0,1.0,1.0,1.0,1.0,1.0
400.0,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875
