eps,n_hits,l2_rate,l3_rate,gamma
0.01,2,0.9517181791714798,1.0,0.9517181791714798
1.0,2,0.9516696123039897,1.0,0.9516696123039897
10.0,2,0.9516423357664233,1.0,0.9516423357664233
100.0,18,0.9737304258744329,1.0,0.9737304258744329
400.0,51,0.9631901840490797,1.0,0.9631901840490797
