run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,79.0,64.0,True,True,79,0.0,0.189873417721519,1.0,0.0,0.0,True,False,False,113.0,64.0,0.0,113.0,inf,64.0,0.0,inf,113.0,113.0,113.0,-34.0,-34.0,-34.0,,,,113.0
1,71.0,60.0,True,True,71,0.0,0.15492957746478872,1.0,0.0,0.0,True,False,False,109.0,60.0,0.0,109.0,inf,60.0,0.0,inf,109.0,109.0,109.0,-38.0,-38.0,-38.0,,,,109.0
2,90.0,80.0,True,True,90,0.0,0.1111111111111111,1.0,0.0,0.0,True,False,False,128.0,80.0,0.0,128.0,inf,80.0,0.0,inf,128.0,128.0,128.0,-38.0,-38.0,-38.0,,,,128.0
3,76.0,60.0,True,True,76,0.0,0.21052631578947367,1.0,0.0,0.0,True,False,False,112.0,60.0,0.0,112.0,inf,60.0,0.0,inf,112.0,112.0,112.0,-36.0,-36.0,-36.0,,,,112.0
4,100.0,89.0,True,True,100,0.0,0.11,1.0,0.0,0.0,True,False,False,141.0,89.0,0.0,141.0,inf,89.0,0.0,inf,141.0,141.0,141.0,-41.0,-41.0,-41.0,,,,141.0
5,87.0,73.0,True,True,87,0.0,0.16091954022988506,1.0,0.0,0.0,True,False,False,123.0,73.0,0.0,123.0,inf,73.0,0.0,inf,123.0,123.0,123.0,-36.0,-36.0,-36.0,,,,123.0
6,88.0,74.0,True,True,88,0.0,0.1590909090909091,1.0,0.0,0.0,True,False,False,121.0,74.0,0.0,121.0,inf,74.0,0.0,inf,121.0,121.0,121.0,-33.0,-33.0,-33.0,,,,121.0
7,88.0,77.0,True,True,88,0.0,0.125,1.0,0.0,0.0,True,False,False,125.0,77.0,0.0,125.0,inf,77.0,0.0,inf,127.0,127.0,127.0,-39.0,-39.0,-39.0,,,,127.0
8,89.0,77.0,True,True,89,0.0,0.1348314606741573,1.0,0.0,0.0,True,False,False,129.0,77.0,0.0,129.0,inf,77.0,0.0,inf,129.0,129.0,129.0,-40.0,-40.0,-40.0,,,,129.0
9,79.0,69.0,True,True,79,0.0,0.12658227848101267,1.0,0.0,0.0,True,False,False,124.0,69.0,0.0,124.0,inf,69.0,0.0,inf,124.0,124.0,124.0,-45.0,-45.0,-45.0,,,,124.0
10,82.0,72.0,True,True,82,0.0,0.12195121951219512,1.0,0.0,0.0,True,False,False,123.0,72.0,0.0,123.0,inf,72.0,0.0,inf,123.0,123.0,123.0,-41.0,-41.0,-41.0,,,,123.0
11,92.0,69.0,True,True,92,0.0,0.25,1.0,0.0,0.0,True,False,False,126.0,69.0,0.0,126.0,inf,69.0,0.0,inf,129.0,129.0,129.0,-37.0,-37.0,-37.0,,,,129.0
12,81.0,75.0,True,True,81,0.0,0.07407407407407407,1.0,0.0,0.0,True,False,False,119.0,75.0,0.0,119.0,inf,75.0,0.0,inf,119.0,119.0,119.0,-38.0,-38.0,-38.0,,,,119.0
13,70.0,64.0,True,True,70,0.0,0.08571428571428572,1.0,0.0,0.0,True,False,False,117.0,64.0,0.0,117.0,inf,64.0,0.0,inf,117.0,117.0,117.0,-47.0,-47.0,-47.0,,,,117.0
14,73.0,67.0,True,True,73,0.0,0.0821917808219178,1.0,0.0,0.0,True,False,False,112.0,67.0,0.0,112.0,inf,67.0,0.0,inf,112.0,112.0,112.0,-39.0,-39.0,-39.0,,,,112.0
15,83.0,70.0,True,True,83,0.0,0.1566265060240964,1.0,0.0,0.0,True,False,False,117.0,70.0,0.0,117.0,inf,70.0,0.0,inf,124.0,124.0,124.0,-41.0,-41.0,-41.0,,,,124.0
16,83.0,66.0,True,True,83,0.0,0.20481927710843373,1.0,0.0,0.0,True,False,False,117.0,66.0,0.0,117.0,inf,66.0,0.0,inf,117.0,117.0,117.0,-34.0,-34.0,-34.0,,,,117.0
17,88.0,65.0,True,True,88,0.0,0.26136363636363635,1.0,0.0,0.0,True,False,False,121.0,65.0,0.0,121.0,inf,65.0,0.0,inf,121.0,121.0,121.0,-33.0,-33.0,-33.0,,,,121.0
18,76.0,59.0,True,True,76,0.0,0.2236842105263158,1.0,0.0,0.0,True,False,False,111.0,59.0,0.0,111.0,inf,59.0,0.0,inf,111.0,111.0,111.0,-35.0,-35.0,-35.0,,,,111.0
19,89.0,69.0,True,True,89,0.0,0.2247191011235955,1.0,0.0,0.0,True,False,False,127.0,69.0,0.0,127.0,inf,69.0,0.0,inf,127.0,127.0,127.0,-38.0,-38.0,-38.0,,,,127.0
20,83.0,75.0,True,True,83,0.0,0.0963855421686747,1.0,0.0,0.0,True,False,False,123.0,75.0,0.0,123.0,inf,75.0,0.0,inf,123.0,123.0,123.0,-40.0,-40.0,-40.0,,,,123.0
21,86.0,68.0,True,True,86,0.0,0.20930232558139536,1.0,0.0,0.0,True,False,False,125.0,68.0,0.0,125.0,inf,68.0,0.0,inf,125.0,125.0,125.0,-39.0,-39.0,-39.0,,,,125.0
22,78.0,68.0,True,True,78,0.0,0.1282051282051282,1.0,0.0,0.0,True,False,False,118.0,68.0,0.0,118.0,inf,68.0,0.0,inf,118.0,118.0,118.0,-40.0,-40.0,-40.0,,,,118.0
23,95.0,82.0,True,True,95,0.0,0.1368421052631579,1.0,0.0,0.0,True,False,False,134.0,82.0,0.0,134.0,inf,82.0,0.0,inf,134.0,134.0,134.0,-39.0,-39.0,-39.0,,,,134.0
24,81.0,71.0,True,True,81,0.0,0.12345679012345678,1.0,0.0,0.0,True,False,False,118.0,71.0,0.0,118.0,inf,71.0,0.0,inf,118.0,118.0,118.0,-37.0,-37.0,-37.0,,,,118.0
25,98.0,85.0,True,True,98,0.0,0.1326530612244898,1.0,0.0,0.0,True,False,False,135.0,85.0,0.0,135.0,inf,85.0,0.0,inf,139.0,139.0,139.0,-41.0,-41.0,-41.0,,,,139.0
26,76.0,71.0,True,True,76,0.0,0.06578947368421052,1.0,0.0,0.0,True,False,False,125.0,71.0,0.0,125.0,inf,71.0,0.0,inf,125.0,125.0,125.0,-49.0,-49.0,-49.0,,,,125.0
27,74.0,61.0,True,True,74,0.0,0.17567567567567569,1.0,0.0,0.0,True,False,False,116.0,61.0,0.0,116.0,inf,61.0,0.0,inf,116.0,116.0,116.0,-42.0,-42.0,-42.0,,,,116.0
28,76.0,69.0,True,True,76,0.0,0.09210526315789473,1.0,0.0,0.0,True,False,False,111.0,69.0,0.0,111.0,inf,69.0,0.0,inf,111.0,111.0,111.0,-35.0,-35.0,-35.0,,,,111.0
29,78.0,68.0,True,True,78,0.0,0.1282051282051282,1.0,0.0,0.0,True,False,False,119.0,68.0,0.0,119.0,inf,68.0,0.0,inf,121.0,121.0,121.0,-43.0,-43.0,-43.0,,,,121.0
30,71.0,61.0,True,True,71,0.0,0.14084507042253522,1.0,0.0,0.0,True,False,False,109.0,61.0,0.0,109.0,inf,61.0,0.0,inf,109.0,109.0,109.0,-38.0,-38.0,-38.0,,,,109.0
31,89.0,77.0,True,True,89,0.0,0.1348314606741573,1.0,0.0,0.0,True,False,False,125.0,77.0,0.0,125.0,inf,77.0,0.0,inf,125.0,125.0,125.0,-36.0,-36.0,-36.0,,,,125.0
32,90.0,81.0,True,True,90,0.0,0.1,1.0,0.0,0.0,True,False,False,131.0,81.0,0.0,131.0,inf,81.0,0.0,inf,131.0,131.0,131.0,-41.0,-41.0,-41.0,,,,131.0
33,101.0,89.0,True,True,101,0.0,0.1188118811881188,1.0,0.0,0.0,True,False,False,142.0,89.0,0.0,142.0,inf,89.0,0.0,inf,142.0,142.0,142.0,-41.0,-41.0,-41.0,,,,142.0
34,91.0,79.0,True,True,91,0.0,0.13186813186813187,1.0,0.0,0.0,True,False,False,126.0,79.0,0.0,126.0,inf,79.0,0.0,inf,126.0,126.0,126.0,-35.0,-35.0,-35.0,,,,126.0
35,71.0,58.0,True,True,71,0.0,0.18309859154929578,1.0,0.0,0.0,True,False,False,106.0,58.0,0.0,106.0,inf,58.0,0.0,inf,106.0,106.0,106.0,-35.0,-35.0,-35.0,,,,106.0
36,79.0,72.0,True,True,79,0.0,0.08860759493670886,1.0,0.0,0.0,True,False,False,119.0,72.0,0.0,119.0,inf,72.0,0.0,inf,119.0,119.0,119.0,-40.0,-40.0,-40.0,,,,119.0
37,84.0,73.0,True,True,84,0.0,0.13095238095238096,1.0,0.0,0.0,True,False,False,118.0,73.0,0.0,118.0,inf,73.0,0.0,inf,118.0,118.0,118.0,-34.0,-34.0,-34.0,,,,118.0
38,95.0,81.0,True,True,95,0.0,0.14736842105263157,1.0,0.0,0.0,True,False,False,133.0,81.0,0.0,133.0,inf,81.0,0.0,inf,133.0,133.0,133.0,-38.0,-38.0,-38.0,,,,133.0
39,65.0,60.0,True,True,65,0.0,0.07692307692307693,1.0,0.0,0.0,True,False,False,105.0,60.0,0.0,105.0,inf,60.0,0.0,inf,105.0,105.0,105.0,-40.0,-40.0,-40.0,,,,105.0
40,71.0,53.0,True,True,71,0.0,0.2535211267605634,1.0,0.0,0.0,True,False,False,105.0,53.0,0.0,105.0,inf,53.0,0.0,inf,105.0,105.0,105.0,-34.0,-34.0,-34.0,,,,105.0
41,88.0,75.0,True,True,88,0.0,0.14772727272727273,1.0,0.0,0.0,True,False,False,121.0,75.0,0.0,121.0,inf,75.0,0.0,inf,121.0,121.0,121.0,-33.0,-33.0,-33.0,,,,121.0
42,85.0,68.0,True,True,85,0.0,0.2,1.0,0.0,0.0,True,False,False,119.0,68.0,0.0,119.0,inf,68.0,0.0,inf,119.0,119.0,119.0,-34.0,-34.0,-34.0,,,,119.0
43,84.0,75.0,True,True,84,0.0,0.10714285714285714,1.0,0.0,0.0,True,False,False,119.0,75.0,0.0,119.0,inf,75.0,0.0,inf,121.0,121.0,121.0,-37.0,-37.0,-37.0,,,,121.0
44,76.0,60.0,True,True,76,0.0,0.21052631578947367,1.0,0.0,0.0,True,False,False,113.0,60.0,0.0,113.0,inf,60.0,0.0,inf,113.0,113.0,113.0,-37.0,-37.0,-37.0,,,,113.0
45,82.0,75.0,True,True,82,0.0,0.08536585365853659,1.0,0.0,0.0,True,False,False,118.0,75.0,0.0,118.0,inf,75.0,0.0,inf,118.0,118.0,118.0,-36.0,-36.0,-36.0,,,,118.0
46,94.0,70.0,True,True,94,0.0,0.2553191489361702,1.0,0.0,0.0,True,False,False,137.0,70.0,0.0,137.0,inf,70.0,0.0,inf,139.0,139.0,139.0,-45.0,-45.0,-45.0,,,,139.0
