run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,124.0,58.0,True,True,124,0.0,0.532258064516129,1.0,0.0,0.0,True,False,False,696.0,58.0,0.0,696.0,inf,58.0,0.0,inf,703.0,703.0,726.0,-579.0,-579.0,-602.0,,,,749.0
1,118.0,57.0,True,True,118,0.0,0.5169491525423728,1.0,0.0,0.0,True,False,False,507.0,57.0,0.0,507.0,inf,57.0,0.0,inf,507.0,563.0,563.0,-389.0,-445.0,-445.0,,,,602.0
2,123.0,42.0,True,True,123,0.0,0.6585365853658537,1.0,0.0,0.0,True,False,False,inf,42.0,0.0,inf,inf,42.0,0.0,inf,inf,inf,inf,,,,,,,inf
3,119.0,55.0,True,True,119,0.0,0.5378151260504201,1.0,0.0,0.0,True,False,False,1647.0,55.0,0.0,inf,inf,55.0,0.0,inf,1647.0,1647.0,1647.0,-1528.0,-1528.0,-1528.0,,,,inf
4,90.0,56.0,True,True,90,0.0,0.37777777777777777,1.0,0.0,0.0,True,False,False,563.0,56.0,0.0,563.0,inf,56.0,0.0,inf,563.0,590.0,590.0,-473.0,-500.0,-500.0,,,,590.0
5,116.0,54.0,True,True,116,0.0,0.5344827586206896,1.0,0.0,0.0,True,False,False,586.0,54.0,0.0,586.0,inf,54.0,0.0,inf,603.0,603.0,636.0,-487.0,-487.0,-520.0,,,,636.0
6,71.0,57.0,True,True,71,0.0,0.19718309859154928,1.0,0.0,0.0,True,False,False,inf,57.0,0.0,inf,inf,57.0,0.0,inf,inf,inf,inf,,,,,,,inf
7,84.0,54.0,True,True,84,0.0,0.35714285714285715,1.0,0.0,0.0,True,False,False,415.0,54.0,0.0,415.0,inf,54.0,0.0,inf,428.0,439.0,460.0,-344.0,-355.0,-376.0,,,,460.0
8,107.0,31.0,True,True,107,0.0,0.7102803738317757,1.0,0.0,0.0,True,False,False,474.0,31.0,0.0,474.0,inf,31.0,0.0,inf,474.0,493.0,493.0,-367.0,-386.0,-386.0,,,,493.0
9,128.0,53.0,True,True,128,0.0,0.5859375,1.0,0.0,0.0,True,False,False,571.0,53.0,0.0,571.0,inf,53.0,0.0,inf,589.0,589.0,603.0,-461.0,-461.0,-475.0,,,,603.0
10,106.0,53.0,True,True,106,0.0,0.5,1.0,0.0,0.0,True,False,False,550.0,53.0,0.0,550.0,inf,53.0,0.0,inf,579.0,579.0,620.0,-473.0,-473.0,-514.0,,,,620.0
11,136.0,57.0,True,True,136,0.0,0.5808823529411765,1.0,0.0,0.0,True,False,False,423.0,57.0,0.0,423.0,inf,57.0,0.0,inf,448.0,448.0,448.0,-312.0,-312.0,-312.0,,,,448.0
12,128.0,46.0,True,True,128,0.0,0.640625,1.0,0.0,0.0,True,False,False,inf,46.0,0.0,inf,inf,46.0,0.0,inf,inf,inf,inf,,,,,,,inf
13,141.0,55.0,True,True,141,0.0,0.6099290780141844,1.0,0.0,0.0,True,False,False,620.0,55.0,0.0,620.0,inf,55.0,0.0,inf,653.0,653.0,653.0,-512.0,-512.0,-512.0,,,,653.0
14,102.0,62.0,True,True,102,0.0,0.39215686274509803,1.0,0.0,0.0,True,False,False,inf,62.0,0.0,inf,inf,62.0,0.0,inf,inf,inf,inf,,,,,,,inf
15,119.0,56.0,True,True,119,0.0,0.5294117647058824,1.0,0.0,0.0,True,False,False,1009.0,56.0,0.0,inf,inf,56.0,0.0,inf,1009.0,1009.0,1009.0,-890.0,-890.0,-890.0,,,,inf
16,117.0,55.0,True,True,117,0.0,0.5299145299145299,1.0,0.0,0.0,True,False,False,576.0,55.0,0.0,576.0,inf,55.0,0.0,inf,579.0,601.0,635.0,-462.0,-484.0,-518.0,,,,635.0
17,130.0,50.0,True,True,130,0.0,0.6153846153846154,1.0,0.0,0.0,True,False,False,inf,50.0,0.0,inf,inf,50.0,0.0,inf,inf,inf,inf,,,,,,,inf
18,108.0,51.0,True,True,108,0.0,0.5277777777777778,1.0,0.0,0.0,True,False,False,2090.0,51.0,0.0,inf,inf,51.0,0.0,inf,2090.0,2090.0,2090.0,-1982.0,-1982.0,-1982.0,,,,inf
19,123.0,52.0,True,True,123,0.0,0.5772357723577236,1.0,0.0,0.0,True,False,False,384.0,52.0,0.0,384.0,inf,52.0,0.0,inf,394.0,411.0,411.0,-271.0,-288.0,-288.0,,,,411.0
20,119.0,51.0,True,True,119,0.0,0.5714285714285714,1.0,0.0,0.0,True,False,False,537.0,51.0,0.0,537.0,inf,51.0,0.0,inf,537.0,573.0,573.0,-418.0,-454.0,-454.0,,,,573.0
21,89.0,61.0,True,True,89,0.0,0.3146067415730337,1.0,0.0,0.0,True,False,False,591.0,61.0,0.0,591.0,inf,61.0,0.0,inf,612.0,620.0,620.0,-523.0,-531.0,-531.0,,,,620.0
22,97.0,60.0,True,True,97,0.0,0.38144329896907214,1.0,0.0,0.0,True,False,False,644.0,60.0,0.0,644.0,inf,60.0,0.0,inf,644.0,652.0,679.0,-547.0,-555.0,-582.0,,,,679.0
23,140.0,59.0,True,True,140,0.0,0.5785714285714286,1.0,0.0,0.0,True,False,False,inf,59.0,0.0,inf,inf,59.0,0.0,inf,inf,inf,inf,,,,,,,inf
24,131.0,61.0,True,True,131,0.0,0.5343511450381679,1.0,0.0,0.0,True,False,False,1223.0,61.0,0.0,inf,inf,61.0,0.0,inf,1223.0,1223.0,1223.0,-1092.0,-1092.0,-1092.0,,,,inf
25,113.0,52.0,True,True,113,0.0,0.5398230088495575,1.0,0.0,0.0,True,False,False,388.0,52.0,0.0,388.0,inf,52.0,0.0,inf,391.0,411.0,431.0,-278.0,-298.0,-318.0,,,,431.0
26,97.0,57.0,True,True,97,0.0,0.41237113402061853,1.0,0.0,0.0,True,False,False,541.0,57.0,0.0,541.0,inf,57.0,0.0,inf,541.0,551.0,590.0,-444.0,-454.0,-493.0,,,,590.0
27,138.0,48.0,True,True,138,0.0,0.6521739130434783,1.0,0.0,0.0,True,False,False,1608.0,48.0,0.0,inf,inf,48.0,0.0,inf,1608.0,1608.0,1636.0,-1470.0,-1470.0,-1498.0,,,,inf
28,97.0,58.0,True,True,97,0.0,0.4020618556701031,1.0,0.0,0.0,True,False,False,450.0,58.0,0.0,450.0,inf,58.0,0.0,inf,450.0,450.0,450.0,-353.0,-353.0,-353.0,,,,510.0
29,92.0,61.0,True,True,92,0.0,0.33695652173913043,1.0,0.0,0.0,True,False,False,479.0,61.0,0.0,479.0,inf,61.0,0.0,inf,492.0,518.0,518.0,-400.0,-426.0,-426.0,,,,546.0
30,91.0,55.0,True,True,91,0.0,0.3956043956043956,1.0,0.0,0.0,True,False,False,566.0,55.0,0.0,inf,inf,55.0,0.0,inf,566.0,566.0,566.0,-475.0,-475.0,-475.0,,,,inf
31,94.0,55.0,True,True,94,0.0,0.4148936170212766,1.0,0.0,0.0,True,False,False,398.0,55.0,0.0,398.0,inf,55.0,0.0,inf,444.0,455.0,455.0,-350.0,-361.0,-361.0,,,,455.0
32,147.0,58.0,True,True,147,0.0,0.6054421768707483,1.0,0.0,0.0,True,False,False,464.0,58.0,0.0,464.0,inf,58.0,0.0,inf,485.0,495.0,495.0,-338.0,-348.0,-348.0,,,,517.0
33,123.0,50.0,True,True,123,0.0,0.5934959349593496,1.0,0.0,0.0,True,False,False,inf,50.0,0.0,inf,inf,50.0,0.0,inf,inf,inf,inf,,,,,,,inf
