run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,inf,inf,False,False,2164,0.23475046210720887,0.0,0.20841035120147874,0.0,0.0,False,False,False,137.0,inf,0.0,inf,inf,inf,inf,inf,142.0,142.0,142.0,,,,,,,inf
1,inf,inf,False,False,2164,0.9533271719038817,0.0,1.0,0.0,0.0,False,False,False,101.0,inf,0.0,inf,101.0,inf,0.0,inf,101.0,101.0,101.0,,,,,,,inf
2,inf,inf,False,False,2164,0.9454713493530499,0.0,1.0,0.0,0.0,False,False,False,116.0,inf,0.0,inf,121.0,inf,0.0,inf,121.0,121.0,121.0,,,,,,,inf
3,inf,inf,False,False,2164,0.9473197781885397,0.0,1.0,0.0,0.0,False,False,False,114.0,inf,0.0,inf,114.0,inf,0.0,inf,114.0,114.0,114.0,,,,,,,inf
4,inf,inf,False,False,2164,0.9468576709796673,0.0,1.0,0.0,0.0,False,False,False,108.0,inf,0.0,inf,119.0,inf,0.0,inf,119.0,119.0,119.0,,,,,,,inf
5,inf,inf,False,False,2164,0.9200554528650647,0.0,0.23105360443622922,0.0,0.0,False,False,False,127.0,inf,0.0,inf,194.0,inf,inf,inf,127.0,137.0,194.0,,,,,,,inf
6,inf,inf,False,False,2164,0.9390018484288355,0.0,0.9898336414048059,0.0,0.0,False,False,False,132.0,inf,0.0,inf,132.0,inf,368.0,inf,132.0,132.0,132.0,,,,,,,inf
7,inf,inf,False,False,2164,0.9390018484288355,0.0,1.0,0.0,0.0,False,False,False,130.0,inf,0.0,inf,136.0,inf,0.0,inf,136.0,136.0,136.0,,,,,,,inf
8,inf,inf,False,False,2164,0.9399260628465804,0.0,1.0,0.0,0.0,False,False,False,107.0,inf,0.0,inf,135.0,inf,0.0,inf,135.0,135.0,135.0,,,,,,,inf
9,inf,inf,False,False,2164,0.9408502772643254,0.0,1.0,0.0,0.0,False,False,False,125.0,inf,0.0,inf,161.0,inf,0.0,inf,125.0,125.0,125.0,,,,,,,inf
10,inf,inf,False,False,2164,0.9450092421441775,0.0,1.0,0.0,0.0,False,False,False,119.0,inf,0.0,inf,119.0,inf,0.0,inf,119.0,119.0,119.0,,,,,,,inf
