run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_f_best_tau,K_1_err_best_tau,K_1_depth_into_Ain,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_f_best_tau,K_5_err_best_tau,K_5_depth_into_Ain,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_f_best_tau,K_10pctN_err_best_tau,K_10pctN_depth_into_Ain,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_f_best_tau,K_25pctN_err_best_tau,K_25pctN_depth_into_Ain,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,139,1,141,1,1503.1283456404287,3.1283456404287335,1.901814250690677,14.599113731947796,20.242101825369353,0.04285714285714286,0.22857142857142856,29.50186169609492,38.86711894341659,0.759044212642677,0.0070921985815602835,208,5,125,5,1503.1283456404287,3.1283456404287335,1.901814250690677,4.446482307709289,7.053232456557226,0.5666666666666667,0.95,22.153970365678024,29.545456659583188,0.7498266356459342,0.016,265,12,113,12,1502.90536762654,2.9053676265400554,2.124792264579355,2.5291402131306313,4.037254125421214,0.9207920792079208,1.0,25.250048658786824,35.18113225380167,0.7177156345233404,0.008849557522123894,304,27,105,27,1502.90536762654,2.9053676265400554,2.124792264579355,1.3667377974011288,2.363967489677043,1.0,1.0,23.209269810051303,30.900886650574332,0.7510875034914226,0.009523809523809525
1,126,1,144,1,1504.2667350220913,4.266735022091325,0.7634248690280856,15.813561475551978,22.701242524503098,0.03496503496503497,0.1958041958041958,35.34040361470794,45.507950776104934,0.7765764665734912,0.006944444444444444,180,5,131,5,1503.1846701207999,3.184670120799865,1.8454897703195456,6.23435743555649,9.127355621521929,0.31746031746031744,0.8968253968253969,31.681541206309834,39.55759371883264,0.8008965720082927,0.007633587786259542,203,13,126,13,1503.1846701207999,3.184670120799865,1.8454897703195456,4.016233690370427,6.386872119729971,0.6194690265486725,1.0,30.783377539893703,40.435378479738155,0.7612981180655699,0.007936507936507936,241,30,118,31,1502.2439857826503,2.2439857826502703,2.7861741084691403,2.2564198956808923,4.06260509137046,0.8735632183908046,1.0,23.803074810017925,34.25977289979615,0.6947820372200879,0.00847457627118644
2,163,1,135,1,1504.2874702464935,4.287470246493513,0.7426896446258979,9.427787049737276,13.558188629186635,0.1791044776119403,0.5671641791044776,28.76327582128274,35.8518656909896,0.8022811440050557,0.007407407407407408,210,5,124,5,1504.2557429443611,4.255742944361145,0.7744169467582651,3.8151428799435507,6.104308726932368,0.6974789915966386,1.0,30.256512954667507,39.42965101126856,0.7673543178462454,0.008064516129032258,228,12,120,12,1502.8858599404919,2.885859940491855,2.1442999506275555,2.491832505334173,4.820151044937484,0.8425925925925926,1.0,19.343444638862064,25.703503977194977,0.7525606102585946,0.008333333333333333,254,29,115,29,1502.2385958149312,2.238595814931159,2.7915640761882514,1.5985542620276192,3.438553778274354,0.9883720930232558,1.0,17.073132071791367,23.24673772771527,0.734431311256048,0.02608695652173913
3,173,1,132,1,1504.039023494979,4.039023494978892,0.9911363961405186,8.411348158533656,13.113113318725027,0.16793893129770993,0.6335877862595419,48.02192511265942,58.644536532125294,0.8188644322622135,0.007575757575757576,202,5,126,5,1503.3326634306052,3.33266343060518,1.6974964605142304,5.894249766667599,8.575866170717745,0.3884297520661157,0.8925619834710744,32.174967082368724,40.087368907416376,0.8026210739018141,0.007936507936507936,219,13,122,13,1502.7424253555428,2.742425355542764,2.2877345355766465,4.441501348535212,6.727564604246163,0.5504587155963303,0.9724770642201835,43.0414198227766,52.63243035012857,0.8177737477910604,0.00819672131147541,245,30,117,30,1502.121682209675,2.1216822096751002,2.9084776814443103,2.7060867986374433,4.843992931287039,0.8045977011494253,1.0,25.324067954912433,34.098610996670885,0.7426715404150882,0.008547008547008548
4,159,1,136,1,1504.7368400341509,4.736840034150873,0.29331985696853735,8.848780543891962,13.863871794279248,0.21481481481481482,0.562962962962963,32.240953847118156,41.59578497801401,0.7751014643469171,0.007352941176470588,192,5,128,5,1504.4758581050803,4.475858105080306,0.5543017860391046,4.689431281237148,8.04281148911141,0.5528455284552846,0.8943089430894309,33.914729026643656,41.33829653384521,0.8204191239200289,0.0078125,209,13,124,14,1502.4132843934437,2.413284393443746,2.6168754976756645,3.0381799275833146,6.089760410877261,0.7363636363636363,0.9636363636363636,25.80487900930477,31.48672194517347,0.8195479686401697,0.008064516129032258,240,30,118,31,1501.7105327650893,1.7105327650892832,3.3196271260301273,1.945713172508249,3.844640573807601,0.9080459770114943,1.0,28.487736621798263,35.63935702758915,0.79933362994583,0.00847457627118644
5,138,1,141,1,1504.895166348528,4.895166348527937,0.13499354259147367,16.929820912497007,22.283070144048363,0.02857142857142857,0.15714285714285714,41.55606516592687,56.74581011266977,0.7323195330794748,0.0070921985815602835,189,5,129,5,1503.6305077526545,3.6305077526544665,1.399652138464944,6.5125877578444715,10.56819394817926,0.3790322580645161,0.7741935483870968,29.75085155542903,37.84819813133103,0.7860572768139534,0.007751937984496124,199,13,127,13,1502.5712188166574,2.5712188166573924,2.458941074462018,5.692713501702087,8.76911045252423,0.43859649122807015,0.8421052631578947,27.99451096181545,36.01965933907829,0.7772008807269248,0.007874015748031496,254,29,115,29,1502.5712188166574,2.5712188166573924,2.458941074462018,2.222005294321093,4.430919298111576,0.8837209302325582,1.0,27.296538315563886,33.38954248937673,0.8175175902529541,0.008695652173913044
6,157,1,136,1,1503.3889360002797,3.3889360002797275,1.641223890839683,10.354766662145494,15.732992405220967,0.14814814814814814,0.45185185185185184,33.781678466596794,44.0940377773371,0.7661280338440558,0.007352941176470588,201,5,126,5,1503.2226739545813,3.222673954581296,1.8074859365381144,5.697198011742557,8.88523544728605,0.4380165289256198,0.9256198347107438,33.45698070041925,40.750053540796806,0.821029122499775,0.007936507936507936,218,13,122,13,1503.2226739545813,3.222673954581296,1.8074859365381144,3.814202837862922,7.101100326348979,0.6146788990825688,1.0,32.91684430679887,40.12489482896202,0.8203596407445185,0.00819672131147541,246,29,116,29,1502.09895188752,2.0989518875198883,2.9312080035995223,2.585615354358424,5.0409555449357395,0.7931034482758621,1.0,27.44284809436514,33.2278021073584,0.8259001906204273,0.008620689655172414
7,149,1,138,1,1504.977815743239,4.977815743239034,0.05234414788037611,10.761240643017118,15.20021098988168,0.145985401459854,0.4306569343065693,30.86349844387983,40.370612682596004,0.7645040883212867,0.007246376811594203,226,5,121,5,1503.1730375238114,3.1730375238114448,1.8571223673079658,5.016840347341031,8.046203494776819,0.5,0.9396551724137931,31.315026194061172,38.59040041445207,0.8114719167913511,0.008264462809917356,249,12,116,12,1502.970619444831,2.9706194448310725,2.059540446288338,3.441091436502802,5.869968627503204,0.6826923076923077,1.0,33.93036975141682,42.38356080653065,0.8005549582372199,0.008620689655172414,283,28,109,29,1502.8521120401826,2.8521120401826465,2.178047850936764,1.9322903878536408,3.5774575983723027,0.9,1.0,24.627243087235517,29.544911816122582,0.833552770118491,0.009174311926605505
8,144,1,139,1,1504.326134763479,4.326134763479104,0.7040251276403069,13.940075248395146,17.706809510927595,0.06521739130434782,0.2608695652173913,32.104073012117254,42.946825692921344,0.7475307544652542,0.007194244604316547,196,5,127,5,1503.735867512667,3.7358675126670278,1.2942923784523828,5.998213443509485,8.505537368821434,0.38524590163934425,0.860655737704918,23.704309289341257,30.719672316783374,0.7716328821772833,0.007874015748031496,215,13,123,13,1502.5925948150484,2.5925948150484146,2.437565076070996,4.308496284942976,7.139032714034056,0.5727272727272728,0.9454545454545454,23.838127563732495,31.42012755772042,0.7586897131445633,0.008130081300813009,254,29,115,30,1501.908984370631,1.9089843706310603,3.1211755204883502,1.9964848981553587,3.2537162446369168,0.9764705882352941,1.0,31.303248156753927,36.463761822968756,0.8584755546816843,0.008695652173913044
9,182,1,130,1,1504.420713838226,4.420713838225993,0.6094460528934178,7.102456600546475,10.466462319143922,0.2713178294573643,0.7596899224806202,34.70832910376923,45.58444721952625,0.7614072610471803,0.007692307692307693,193,5,128,5,1503.9834984081879,3.98349840818787,1.0466614829315404,5.675312397429025,8.878395478820812,0.4065040650406504,0.8536585365853658,26.127395500741088,33.236159576315536,0.7861135532445742,0.0078125,215,13,123,13,1503.8381190524412,3.838119052441243,1.1920408386781673,3.7407597244759927,6.829680539402489,0.6545454545454545,0.990909090909091,29.702053238125615,36.93120680503062,0.8042535245309049,0.008130081300813009,245,30,117,30,1502.6294134127395,2.6294134127394955,2.400746478379915,2.050316073149588,3.8798021648575283,0.896551724137931,1.0,26.852680719652394,33.85681339473668,0.793124869921363,0.008547008547008548
