run,K_1_tau,K_1_K_used,K_1_N,K_1_n_in,K_1_gap_med,K_1_gap_q80,K_1_gap_le_5,K_1_gap_le_10,K_1_r50,K_1_r80,K_1_tight,K_1_beta_r,K_5_tau,K_5_K_used,K_5_N,K_5_n_in,K_5_gap_med,K_5_gap_q80,K_5_gap_le_5,K_5_gap_le_10,K_5_r50,K_5_r80,K_5_tight,K_5_beta_r,K_10pctN_tau,K_10pctN_K_used,K_10pctN_N,K_10pctN_n_in,K_10pctN_gap_med,K_10pctN_gap_q80,K_10pctN_gap_le_5,K_10pctN_gap_le_10,K_10pctN_r50,K_10pctN_r80,K_10pctN_tight,K_10pctN_beta_r,K_25pctN_tau,K_25pctN_K_used,K_25pctN_N,K_25pctN_n_in,K_25pctN_gap_med,K_25pctN_gap_q80,K_25pctN_gap_le_5,K_25pctN_gap_le_10,K_25pctN_r50,K_25pctN_r80,K_25pctN_tight,K_25pctN_beta_r
0,541,1,205,1,6.829470229686308,10.130900578914316,0.31862745098039214,0.7794117647058824,36.28861851076848,43.929204936835404,0.826070459571187,0.004878048780487805,561,5,198,5,5.906428916113782,9.15854680514499,0.41968911917098445,0.8652849740932642,34.80482134162596,42.45076276981214,0.8198868305465783,0.005050505050505051,598,19,185,19,3.440828377602543,6.195967330675558,0.6626506024096386,0.9819277108433735,27.25003102068621,35.854434892168584,0.7600184217835276,0.005405405405405406,619,45,178,45,2.1548983096938628,4.7207352161505245,0.8270676691729323,1.0,25.50292285660919,31.48001957207128,0.8101304638080687,0.0056179775280898875
1,692,1,156,1,3.1844491175902476,4.565760433768173,0.8451612903225807,1.0,30.913424462775744,37.394271151974515,0.8266887817425327,0.00641025641025641,702,5,154,5,2.2532636194612223,3.814394582959676,0.9395973154362416,1.0,31.355184954163736,37.338233276421676,0.8397608082320245,0.006493506493506494,714,15,150,18,1.2111141032594333,2.5668568826119555,0.9924242424242424,1.0,27.749629778889588,35.402669017724534,0.7838287493238599,0.006666666666666667,723,37,148,37,0.7047892594694076,1.8811514175408774,1.0,1.0,26.6899160337212,34.19132096209193,0.7806049980728276,0.006756756756756757
2,559,1,198,1,12.341624424974498,15.765708008048795,0.07614213197969544,0.30456852791878175,35.930946549442766,48.383354728437276,0.7426303271262086,0.005050505050505051,643,5,171,5,8.099639202948424,10.925232515700145,0.27710843373493976,0.6927710843373494,31.685458962625514,40.47305514752705,0.7828778639796243,0.005847953216374269,750,15,141,17,3.414615913124294,5.363684609500071,0.75,1.0,32.551990997148664,39.76405371506854,0.8186285842585794,0.0070921985815602835,777,34,134,34,2.3312039016868766,4.778833110706683,0.85,1.0,22.513295565786976,34.1692903549486,0.6588751282780582,0.007462686567164179
3,658,1,166,1,1.7147697501795847,2.7409267677678604,0.9878787878787879,1.0,20.2562517566789,25.216037188692738,0.8033082916677374,0.006024096385542169,675,5,161,6,1.1403352607383113,1.7505911006785482,1.0,1.0,21.84896542801091,25.776813544846586,0.8476208818439877,0.006211180124223602,697,16,155,16,0.7953399191849257,1.2215597329985486,1.0,1.0,22.425837629566896,26.536625677043265,0.8450900239726938,0.0064516129032258064,734,37,145,37,0.40227151690919527,0.6974002582524919,1.0,1.0,19.74519158836998,25.04570953592412,0.7883662293555156,0.006896551724137931
4,486,1,226,1,8.606069410904638,12.618497209165298,0.17777777777777778,0.6,33.046412010992405,42.39521502528613,0.7794844769930348,0.004424778761061947,620,5,178,5,3.5707299857779162,5.664381019685061,0.7225433526011561,1.0,30.10664099867676,36.80974068894332,0.8178987527537787,0.0056179775280898875,635,18,173,19,2.8447752661970753,4.748395531626602,0.8311688311688312,1.0,29.235778890340356,33.80653113703521,0.8647967687614192,0.005780346820809248,649,43,169,43,2.27047459854316,4.452667001323334,0.8571428571428571,1.0,28.582331775638313,33.26310357191463,0.8592803649197521,0.005917159763313609
5,774,1,135,1,1.4380022601842484,1.9886446554736268,1.0,1.0,23.264167608308874,28.835258009596387,0.8067958885807974,0.007407407407407408,799,5,129,5,0.9173060773889574,1.5286228825147192,1.0,1.0,19.451161881595777,25.746922514103954,0.7554752173173547,0.007751937984496124,823,13,124,13,0.5189250876710503,1.1873715250749228,1.0,1.0,12.76105353826756,23.16318380738568,0.5509196682279336,0.008064516129032258,841,30,120,30,0.32467229900896655,0.6824564380513494,1.0,1.0,16.859452256444747,23.466922052964403,0.718434749064802,0.008333333333333333
6,715,1,150,1,4.813090043362081,6.7973305190418625,0.5167785234899329,1.0,30.731568282261875,38.16243853764827,0.805283138600914,0.006666666666666667,727,5,147,5,4.577593795755433,6.32310891541465,0.5704225352112676,1.0,29.336037719218957,36.39054095129101,0.8061445901143774,0.006802721088435374,767,14,137,15,2.820247824740136,4.54780246066457,0.860655737704918,1.0,29.632275154472996,37.320003884827216,0.7940051465675293,0.0072992700729927005,778,34,134,36,2.0760952451687444,3.9785857143487653,0.9387755102040817,1.0,23.104568283840287,31.390477621271327,0.7360374876291718,0.007462686567164179
7,749,1,141,1,3.198755187946631,4.81602568726571,0.8071428571428572,1.0,30.499332494121326,35.512535401412144,0.8588328642090852,0.02127659574468085,757,5,139,5,3.108379246026402,4.731087753457451,0.8283582089552238,1.0,30.502968848389713,35.50498054898571,0.8591180272949369,0.02158273381294964,812,13,126,13,2.0504255572350303,3.3101909006008103,1.0,1.0,26.38645281273066,30.90156887480923,0.8538871576271565,0.007936507936507936,859,29,116,29,1.4195912748273258,2.58091276672626,1.0,1.0,27.75175770016087,34.774397353042744,0.798051434749957,0.008620689655172414
8,787,1,132,1,1.9288008578805602,3.381340688598584,0.9389312977099237,1.0,15.66981105773672,23.1932804361991,0.6756185741314944,0.007575757575757576,803,5,128,5,1.1226055728398023,2.290701329428067,1.0,1.0,15.811916080061948,21.013857851322033,0.7524518435374865,0.0078125,807,13,127,15,0.8647193719466486,1.4320054777650062,1.0,1.0,15.480454112878224,21.61690419778966,0.7161272479738847,0.007874015748031496,815,32,126,34,0.5646670185697076,1.29576833121896,1.0,1.0,13.395983067789912,20.66266652483817,0.6483182144805403,0.007936507936507936
9,584,1,190,1,4.832242984216236,6.866769861468311,0.5132275132275133,1.0,35.649657758684455,40.68178547688941,0.8763051410055831,0.005263157894736842,631,5,174,5,2.258892011590433,3.9166720649135196,0.8875739644970414,1.0,32.30353302292139,37.34016637753895,0.8651148657535919,0.005747126436781609,660,17,166,18,1.773504843352157,2.90673038677619,0.9797297297297297,1.0,30.351229731475108,35.79094936683964,0.8480141004472924,0.006024096385542169,688,40,158,40,1.1940601833624669,2.220150269984424,1.0,1.0,31.2878848986119,37.64871765981147,0.8310478242931097,0.006329113924050633
