run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,inf,inf,False,False,2164,0.8877079482439926,0.0,1.0,0.0,0.0,False,False,False,222.0,inf,0.0,inf,247.0,inf,0.0,inf,247.0,247.0,247.0,,,,,,,inf
1,inf,inf,False,False,2164,0.8918669131238447,0.0,1.0,0.0,0.0,False,False,False,231.0,inf,0.0,inf,235.0,inf,0.0,inf,235.0,235.0,235.0,,,,,,,inf
2,inf,inf,False,False,2164,0.9048059149722736,0.0,1.0,0.0,0.0,False,False,False,203.0,inf,0.0,inf,219.0,inf,0.0,inf,203.0,203.0,219.0,,,,,,,inf
3,inf,inf,False,False,2164,0.8941774491682071,0.0,1.0,0.0,0.0,False,False,False,229.0,inf,0.0,inf,229.0,inf,0.0,inf,229.0,229.0,229.0,,,,,,,inf
4,inf,inf,False,False,2164,0.8937153419593346,0.0,1.0,0.0,0.0,False,False,False,230.0,inf,0.0,inf,230.0,inf,0.0,inf,230.0,230.0,230.0,,,,,,,inf
5,inf,inf,False,False,2164,0.8969500924214417,0.0,1.0,0.0,0.0,False,False,False,214.0,inf,0.0,inf,226.0,inf,0.0,inf,226.0,226.0,226.0,,,,,,,inf
6,inf,inf,False,False,2164,0.8955637707948244,0.0,1.0,0.0,0.0,False,False,False,225.0,inf,0.0,inf,228.0,inf,0.0,inf,228.0,228.0,228.0,,,,,,,inf
7,inf,inf,False,False,2164,0.8951016635859519,0.0,1.0,0.0,0.0,False,False,False,224.0,inf,0.0,inf,235.0,inf,0.0,inf,224.0,235.0,235.0,,,,,,,inf
8,inf,inf,False,False,2164,0.890018484288355,0.0,1.0,0.0,0.0,False,False,False,233.0,inf,0.0,inf,243.0,inf,0.0,inf,233.0,243.0,243.0,,,,,,,inf
9,inf,inf,False,False,2164,0.8937153419593346,0.0,1.0,0.0,0.0,False,False,False,217.0,inf,0.0,inf,231.0,inf,0.0,inf,231.0,231.0,231.0,,,,,,,inf
10,inf,inf,False,False,2164,0.8909426987060998,0.0,1.0,0.0,0.0,False,False,False,229.0,inf,0.0,inf,239.0,inf,0.0,inf,239.0,239.0,239.0,,,,,,,inf
11,inf,inf,False,False,2164,0.8872458410351202,0.0,1.0,0.0,0.0,False,False,False,236.0,inf,0.0,inf,247.0,inf,0.0,inf,247.0,247.0,247.0,,,,,,,inf
12,inf,inf,False,False,2164,0.8987985212569316,0.0,1.0,0.0,0.0,False,False,False,217.0,inf,0.0,inf,221.0,inf,0.0,inf,221.0,221.0,221.0,,,,,,,inf
13,inf,inf,False,False,2164,0.8978743068391867,0.0,1.0,0.0,0.0,False,False,False,211.0,inf,0.0,inf,223.0,inf,0.0,inf,223.0,223.0,223.0,,,,,,,inf
14,inf,inf,False,False,2164,0.8983364140480592,0.0,1.0,0.0,0.0,False,False,False,220.0,inf,0.0,inf,220.0,inf,0.0,inf,220.0,220.0,220.0,,,,,,,inf
