eps,n_hits,l2_rate,l3_rate,gamma
0.01,0,0.9755898662607372,1.0,0.9755898662607372
1.0,0,0.9755898662607372,1.0,0.9755898662607372
10.0,0,0.9755898662607372,1.0,0.9755898662607372
100.0,0,0.9755898662607372,1.0,0.9755898662607372
400.0,51,0.45940282870612886,1.0,0.45940282870612886
