eps,beta1_r0.5,beta1_r1.0,beta1_r2.0,beta1_r5.0,beta1_r10.0,beta1_r20.0
0.01,0.05,0.05,0.05,0.05,0.05,0.05
1.0,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.020833333333333332
10.0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125
100.0,0.005917159763313609,0.005917159763313609,0.005917159763313609,0.005917159763313609,0.005917159763313609,0.005917159763313609
400.0,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.00558659217877095
