run,tau,tau_out,hit,hit_out,n_at_risk,G2G3_rate,G4_rate,G5_rate,Ghat_rate,gamma0_mean,any_G4,any_Ghat,any_gamma0_pos,tau_G2G3_first,tau_G4_first,tau_G5_first,tau_Ghat_first,tau_G2G3_stable,tau_G4_stable,tau_G5_stable,tau_Ghat_stable,T_conc_5,T_conc_10,T_conc_20,delta_5,delta_10,delta_20,phase1_duration,phase2_duration,phase_ratio,Twit
0,inf,inf,False,False,2164,0.9574861367837338,0.0,1.0,0.0,0.0,False,False,False,92.0,inf,0.0,inf,92.0,inf,0.0,inf,92.0,92.0,92.0,,,,,,,inf
1,inf,inf,False,False,2164,0.9565619223659889,0.0,1.0,0.0,0.0,False,False,False,94.0,inf,0.0,inf,94.0,inf,0.0,inf,94.0,94.0,94.0,,,,,,,inf
2,inf,inf,False,False,2164,0.9602587800369686,0.0,1.0,0.0,0.0,False,False,False,86.0,inf,0.0,inf,86.0,inf,0.0,inf,86.0,86.0,86.0,,,,,,,inf
3,inf,inf,False,False,2164,0.960720887245841,0.0,1.0,0.0,0.0,False,False,False,85.0,inf,0.0,inf,85.0,inf,0.0,inf,85.0,85.0,85.0,,,,,,,inf
4,inf,inf,False,False,2164,0.9597966728280961,0.0,1.0,0.0,0.0,False,False,False,87.0,inf,0.0,inf,87.0,inf,0.0,inf,87.0,87.0,87.0,,,,,,,inf
5,inf,inf,False,False,2164,0.9597966728280961,0.0,1.0,0.0,0.0,False,False,False,87.0,inf,0.0,inf,87.0,inf,0.0,inf,87.0,87.0,87.0,,,,,,,inf
6,inf,inf,False,False,2164,0.955637707948244,0.0,1.0,0.0,0.0,False,False,False,92.0,inf,0.0,inf,98.0,inf,0.0,inf,98.0,98.0,98.0,,,,,,,inf
7,inf,inf,False,False,2164,0.9574861367837338,0.0,1.0,0.0,0.0,False,False,False,92.0,inf,0.0,inf,92.0,inf,0.0,inf,92.0,92.0,92.0,,,,,,,inf
8,inf,inf,False,False,2164,0.9597966728280961,0.0,1.0,0.0,0.0,False,False,False,87.0,inf,0.0,inf,87.0,inf,0.0,inf,87.0,87.0,87.0,,,,,,,inf
9,inf,inf,False,False,2164,0.9602587800369686,0.0,1.0,0.0,0.0,False,False,False,86.0,inf,0.0,inf,86.0,inf,0.0,inf,86.0,86.0,86.0,,,,,,,inf
